track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,lyrics
3QzAOrNlsabgbMwlZt7TAY,0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,180435,4,"I don't really wanna go
I don't really wanna stay
But I really hope and pray
Can we get it together?
Get it together
Mustard on the beat, hoe

I put the new Forgis on the Jeep
I trap until the, bloody bottoms is underneath
'Cause all my niggas got it out the streets
I keep a hundred racks inside my jeans
I remember hittin' the mall with the whole team
Now a nigga can't answer calls 'cause I'm ballin'
I was wakin' up gettin' racks in the mornin'
I was broke, now I'm rich, these niggas salty

All this designer on my body got me drip, drip, ayy
Straight up out the Yajects, I'm a big Crip
If I got a pint of lean, I'ma sip, sip
I run the racks up with my queen like London and Nip
But I got rich on all these niggas, I didn't forget, back
I had to go through the struggle, I didn't forget that
I hop inside of the Maybach and now I can sit back
These bitches know me now 'cause I got them big racks

'Cause I'm gettin' money now, I know you heard that"
3eekarcy7kvN4yt5ZFzltW,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721,4,"Oh boy, you ain't done one
Ayy
Ayy
Woo
Ayy
Yeah, yo

Yes sir
Come on

Ayy, I'm the highest in the room
Wrap the gas up, no cocoon
Headin' to the top, no comin' down soon
The way I hit the world, you can call it abuse
All these nigga funny but I am not amused
Carry this weight on my back like a mule
Monkey see, monkey do, but I'm immune to the hate
These niggas pursue, I come on hard like a typhoon

Sweep her off her feet like a broom
Always in the field, here comes the boom
Give it my all but the minimal
Spit and kick the asphalt, toast to my niggas
Haters be talkin' loud, but I ain't never hearin' 'em
My dogs couldn't touch me, like I put the fear in 'em
Big body tellin' us how we're steerin' 'em
Even when I make a deal, never ask was I into him

Yeah, feel what I'm sayin'?
When I'm in that zone I can go supersound
Fire in the bush, smoke finna kush
Sting it's okay like a bih, even after all the love making, yeah"
1IIKrJVP1C9N7iPtG6eOsK,0.755,0.578,0,-8.932,0,0.145,0.316,0,0.25,0.581,94.148,176960,4,"Ani michingeo aniya geumyoil bami doenikka
Yeoldusi ga doedo na jam mot jagesseo da nal boreunikka
Ani michingeo aniya bamiya bami aniya
Gilgeori buteo keuleobe sesange modu yeojadeuriya
Kkeullineun neoui hyanggie neoui momjise
Geureon nunbiche na micheoboryeo
Kwitgaye soksagyeojwo neoui moksorie
Sumsorineun geochireojyeoga ha ha michingeo aniya, oneul bam
Michiryeogo jakjeonghan nomdeuriya
Onuelman michidorok dallijan mariya michingeo aniya michin saramdeul (Crazy!)
Go Crazy! (Go Crazy!)
Go Crazy! (Go Crazy!) Go Crazy!
Michin saramdeul (Crazy!)
Go Crazy! (Go Crazy!)
Go Crazy! (Go Crazy!) Go Crazy!

Ani michingeo aniya ajikdo kkeutji aniya
Ijasik icha gajago dallyeoboja nallido aniya
Ani michingeo aniya ajik saramdeuri da
Dadeul modu moyeo hanadwieo michyeoganikka
"
55Am8neGJkdj2ADaM3aw5H,0.311,0.485,6,-5.726,0,0.0365,0.701,0,0.0726,0.225,77.355,208827,4,"Woo (Oh yeah)
Wfoo, wfoo (Brr, shit)
[?] me, bro, fuck (Wfoo)
Oh shit

Huh-huh, molly got me rollin' (Rollin', rollin')
Huh-huh, I can't feel nothing
Huh-huh, and a nigga can't bust
Huh-huh, molly got me fucking
Huh-huh, molly got me rollin' (Rollin', rollin')
Huh-huh, I can't feel nothing
Huh-huh, and a nigga can't bust
Huh-huh, molly got me fucking like

Damn, lil' bitch, you ain't came yet?
We gon' run train 'til the train wreck
How you talk shit with the same neck
You be sucking dick weird baby, I ain't came yet, hol' up
Damn, lil' bitch, you ain't came yet?
We gon' run train 'til the train wreck
How you talk shit with the same neck
You be sucking dick weird baby, I ain't came yet, hol' up

Call me papa, but I am not her father
She let the crew hit, now shawty's a goner (Bye, bitch)
Bitch, I tote my choppa, so do all my brothas (Tu-tu-tu)
Don't try no dumb shit, I might pull it out the Prada (Tu-tu-tu-tu)
Cuban collar, it cost lots o' dollars (Brr)
You get nada, your bitch wanna follow (Brr-brr)
Pull up on her, that lil' bitch a starstruck (Skrrt)
She give me mana an' ain't use no condom (Yeah, yeah)"
30bqVoKjX479ab90a8Pafp,0.585,0.471,4,-9.934,0,0.0616,0.0967,0.0184,0.115,0.323,93.099,142000,4,"Wait right here
I'll be back in the mornin'
I know that I'm not that important to you
But to me, girl, you're so much more than gorgeous (Yeah)
So much more than perfect (Yeah)

Right now I know that I'm not really worth it
If you give me time, I could work on it
Give me some time while I work on it
Losin' your patience, and, girl, I don't blame you

The Earth's in rotation, you're waitin' for me (Yeah)
Look at my face when I fuck on your waist
'Cause we only have one conversation a week
That's why your friends always hatin' on me

Fuck 'em though, I did this all by myself"
02MWAaffLxlfxAUY7c5dvx,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,"(Don't stop, baby, you can go on through
(Don't want, baby, think about you)
(You know that I'm never gonna lose)

Road shimmer
Wiggling the vision
Heat heat waves
I'm swimming in a mirror

Road shimmer
Wiggling the vision
Heat heat waves
I'm swimming in a"
4i2qxFEVVUi8yOYoxB8TCX,0.699,0.805,4,-5.535,0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,4,"Every time in my mind
I'm telling myself
Should I be
Who will be?
The man that will hold your hand
Whenever I close my eyes
I can see your lovely smile
Then I opened it again
And then I see the Midnight sky
Wishing that I'll be
The man that you'll touch and see"
7FIWs0pqAYbP91WWM0vlTQ,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800,4,"Hey mum can i have some coffee i got business to handle
Yeeh
I will be back
Mama go hard naenda next level"
2kJwzbxV2ppxnQoYw4GLBZ,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,208687,4,"I was distracted and in traffic
I didn't feel it when the earthquake happened
But it really got me thinkin', were you out drinkin'
Were you in the living room, chillin' watchin' television
It's been a year now, think I've figured out how
How to let you go and let communications die out

I know you know we know you weren't down for forever and it's fine
I know you know we know we weren't meant for each other and it's fine

But if the world was ending you'd come over, right?
You'd come over and you'd stay the night
Would you love me for the hell of it
All our fears would be irrelevant
If the world was ending you'd come over, right?
The sky'd be falling and I'd hold you tight
And there wouldn't be a reason why
We would even have to say goodbye
If the world was ending you'd come over, right?
Right?
If the world was ending you'd come over, right?
Right?"
5xlS0QkVrSH7ssEbBgBzbM,0.602,0.553,11,-9.336,1,0.0328,0.108,0,0.0512,0.971,130.594,118840,4,
249gnXrbfmV8NG6jTEMSwD,0.566,0.716,1,-5.733,1,0.0424,0.00691,0,0.37,0.45,81.068,207481,4,"It doesn't seem that hard,
To have a dream and then just throw it before you start
Yeah its easy to think all day,
But then put all of these obstacles in the way
And I stand there wondering why
We our wasting all our time
We could savor every night
Or we could watch our life go by
Shut it down and stand up right
And just leave it all behind"
2GiJYvgVaD2HtM8GqD9EgQ,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4,"Candy, she's sweet like candy in my veins
Baby, I'm dying for another taste

And every night my mind is running around her
Thunder's getting louder and louder

Baby, you're like lightning in a bottle
I can't let you go now that I got it
And all I need is to be struck
By your electric love (Ohh)
Baby, your electric love (Ahh)
Electric love"
5f1joOtoMeyppIcJGZQvqJ,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406,4,"I wish that I could be like that
I wish that I could be like that
Ooh, ooh
I wish that I could be like that

You feel that groove
You make the mood
It feels so good
You do that thing that you do that you do
Oh, I love it!
Ooh it's the way you make me wanna fly
I'm just so happy I think I could die
This could be our little paradise
Dancing all the time

I wish that I could be like that
I wish that I could be like that
Ooh, ooh
I wish that I could be like that

Sitting at home in front of the TV"
3JKgcAa7r07ocVWcV8bS0H,0.783,0.479,7,-10.646,1,0.541,0.149,0,0.101,0.533,176.027,163798,4,
6gxKUmycQX7uyMwJcweFjp,0.926,0.542,1,-5.064,1,0.293,0.135,0,0.0877,0.564,135.14,181929,4,"Can't be fucked with
Ayy, 4 Pockets, huh
(Section 8 just straight cooked this motherfucker up)

'Fore I go broke like Joc
Fuck with that dog like Vick (woof)
Not that rock, that pit'
Palm Angels down to my sock
Can't hold my Glock
Reason I don't really like that shit (nigga, I don't)

Young turnt nigga, can't wife no bitch (at all)
Excuse my French, don't like no bitch (nope)
Limo tinted, all five of my cars, yeah, I had it hard
Seen my bitch broke bad, I ain't had a heart
Skrrt, yeah, that's us
Two-tone AP, yeah, I'm bust

Got the head from her, I ain't even wanna fuck (fuck her)
Why? Slut, bye (fuck on)
Nothin' on me from Saks, everything Revive
Old nigga tellin' on bro, should've died
No, he ain't kill 'em, dawg, he ain't even try

Still I bet my last from dice in the hood
Take who chain? Nah bitch, not Dugg's
Probably in somethin' fast with a Glock in the hood
Courtside tickets, spillin' Wock' on the wood

First turnt nigga from the hood, they curious
Four in cars, 'bout five in jewelry
I get the commas with numbers, that's period
I got your BM wan' put on Amiris
First young nigga in the A2 Lam'
Run up 14 mil', started 14 grams (same day)
Dope boy Dickies and diamonds and Timbs
You shouldn't play with that boy, he is not one of them"
1OjmlSFuzYflWjSMTCyTJv,0.725,0.571,1,-6.007,1,0.102,0.0183,0,0.0519,0.61,146.035,200880,4,"The snow on the ground
The love in the air
The sleigh bells are ringing
This is what it's all about
The fire is warm
The angels are singing
And I don't wanna miss
A single thing
Don't wanna put an end to all this cheer
But as long as you're with me
It's always that time of the year

You make every day feel like it's Christmas
Never wanna stop
Feeling like the first thing on your wish list
Right up at the top
I can't deny what I'm feeling inside
Nothing fake about the way you bring me to life
You make every day feel like it's Christmas
Every day that I'm with you
"
2QWKbE6GpWhRtlbRwcP7g8,0.566,0.468,7,-9.575,1,0.116,0.677,2.49e-05,0.259,0.718,149.328,176800,4,"From Coney Island to The Sunset Strip
Somebody's gonna make a happy trip
Tonight, while the moon is bright

He's gonna have a bag of crazy toys
To give the groanies of the boys and girls
So dig, Santa comes on big

He'll come a callin' when the snows the most
When all you cats are sleepin' warm as toast
And you gonna flip when Old Saint Nick
Takes a lick on the peppernint stick
"
5fROvzNghPid8mbKNDYvpJ,0.688,0.881,7,-4.889,0,0.0474,0.0947,0,0.0804,0.677,123.013,191526,4,"Se acabo el descanso
Pensaron que me había retirado
No fue así, yeah
Arley (Arley)
¿Cómo?

El objetivo musical
Empezamos
1, 2, 3, 4

La pausa en mi carrera ya pasó ten cuidado
Arley ya empezó creando ritmos sin descanso
En mis letras realidad expresando

Inicio trabajando sin ningún tipo de copias
Expresándome mediante miles de palabras
1208 se destruyen las murallas

Sigo con mis sueños, con mis ideas bien cargadas
Soy AV ya superado toda expectativa
Dejando en silencio a quien no me creía
Se quedan llenos de agonía
Observando que el talento por mis venas fluía

Mantengo la esperanza de surgir cada día
Escuchando comentario que no lo lograría
Que me supere,"
4umIPjkehX1r7uhmGvXiSV,0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,212867,4,
3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,"I had a dream
I got everything I wanted
Not what you'd think

And if I'm being honest
It might've been a nightmare
To anyone who might care
Anyone who might care
To anyone who might care
It might've been a nightmare"
4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,"Vintage tee, brand new phone
High heels on cobblestones
When you are young, they assume you know nothing
Sequined smile, black lipstick
Sensual politics
When you are young, they assume you know nothing

But I knew you
Dancin' in your Levi's
Drunk under a streetlight, I
I knew you
Hand under my sweatshirt
Baby, kiss it better, I

And when I felt like I was an old cardigan
Under someone's bed
You put me on and said I was your favorite

A friend to all is a friend to none
Chase two girls, lose the one
When you are young, they assume you know nothing
"
6J2LdBN97cDWn0MLxYh9HB,0.708,0.186,9,-8.953,0,0.042,0.868,0,0.0779,0.322,72.541,156106,4,"青い空が少しずつ
オレンジ色に傾いて
やがてそれが混ざり合い
街を深く染めていく

君は泣いていたの?
ボクは振り向かずにいた

明日晴れたら あの海へ行こう
昨日流した涙の痛みを
優しさに変えて
"
3jT2LKH0RSbQ8jIUNFzXm5,0.883,0.808,1,-3.158,0,0.183,0.0317,0,0.207,0.805,119.012,232065,4,"I've got issues with my mind
I get triggered all the time
I tell everyone that I'm fine
Doctors give me all these pills
Just to keep my mental still
But it only fogs up my mind

I get nightmares at night
So I never sleep right
Got me screaming for my life
I feel like I'm loosing grip
On the edge until I slip
Can you help me with all this

So will you pray till Something's different in me"
4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4,"I can see you standin', honey
With his arms around your body
Laughin' but the joke's not funny at all
And it took you five whole minutes
To pack us up and leave me with it
Holdin' all this love out here in the hall

I think I've seen this film before
And I didn't like the ending
You're not my homeland anymore
So what am I defendin' now?
You were my town
Now I'm in exile seein' you out
I think I've seen this film before

Hoo, hoo-ooh
Hoo, hoo-ooh
Hoo, hoo-ooh

I can see you starin', honey
Like he's just your understudy
Like you'd get your knuckles bloody for me
Second, third, and hundredth chances
Balancin' on breaking branches
Those eyes add insult to injury
"
0Ie5uiv54KgCr7P4sYDTHl,0.553,0.476,0,-8.869,1,0.0649,0.647,0,0.281,0.558,113.401,166147,3,"I really can't stay
Baby, it's cold outside
I've got to go away
Baby, it's cold outside
This evening has been
Been hoping that you'd drop in
So very nice
I'll hold your hands, they're just like ice

My mother will start to worry
Beautiful, what's your hurry?
My father will be pacing the floor
Listen to the fireplace roar
So really I'd better scurry
Beautiful, please don't hurry
Maybe just a half a drink more
Put some records on while I pour

The neighbors might think
Baby, it's bad out there
Say, what's in this drink?
No cabs to be had out there
I wish I knew how"
2Y0ktCGrGoGcQFXsGztvhi,0.619,0.771,9,-2.204,1,0.0601,0.0318,0,0.114,0.704,81.966,154747,4,"Turned on the lights
Party was over so I said my goodbyes
Stepped out the car and you were waiting outside
Gave you my coat 'cause I could see that you were cold

The driver messaged that he is stuck in the snow
I said there is no way I'm not walking you home
Next thing you know we were drying our clothes
But I didn't mean to get you in trouble

Now we're on the naughty list
Must've been the way we kissed
Santa saw the things we did
And put us on the naughty list (Oh)
Undernеath the mistletoe (Mistlеtoe)
We were supposed to take it slow
Baby, you're my favorite gift
Now we're on the naughty list (Yeah)"
07KXEDMj78x68D884wgVEm,0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,220487,4,"Mustard on the beat, ho
Shawty made that ass clap, she don't need no applause
High fashion like Goyard
G-Wagen or the Rover?
I put some ice on you 'cause you got a cold heart
I know I gotta keep my shawty on go, go, go
Drop that ass to the floor-floor, yeah
Ahh, woah
You ain't gotta deal with none of these niggas no more
If we hop in the Benz is that okay?
Is it okay if I call you my Prada bae?
I ain't no player, I just got a lot of baes
But let me tell you, I like you a lot, bae
I wanna start at the top and the bottom, bae
Know you want the shoe with the red on the bottom, bae
You know I like when you ride at the top, bae
She want Chane'-ne', Dio'-o'
I'm only doin' cash, I don't need promo
I pull up to the high rise, I'm in the four-four
Inside cocoa
If I got a feeling, I keep it inside my heart
And I keep a Patek, too, 'cause I don't do facades"
3ee8Jmje8o58CHK66QrVC2,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,166606,4,"This is The Life of a Rockstar!

I'm Sad, I had it bad yeah
I'm Sad, I had it bad yeah
I'm Sad, I had it bad yeah
I'm Sad, I had it bad yeah

I'm Sad, I had it bad yeah
I'm Sad, I had it bad yeah
I'm Sad, I had it bad yeah
I'm Sad, I had it bad yeah

Lost so many friends have nobody to live for
Suicide in my mind so I don't get bored
I'm not lonely I just wanna be adored
My mind is way too dangerous to be explored

All I want is money fuck the fame it brings fake-ness
None of you bitches even know what my name is
Yeah I'm skinny but my money will never be thin

Tired of being called crazy just for expressing
The way I'm feeling I'm in need of a blessing
I don't want to be sounding sad or depressing
Mental health is a bigger issue for addressing
"
27qAMKrDdKEs8HDXcvR24R,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,241627,4,"I'm driving home for Christmas
I can't wait to see those faces
I'm driving home for Christmas, yeah
Yeah, I'm moving down that line

And it's been so long
But I will be there
I sing this song
To pass the time away
Driving in my car
Christmas

It's gonna take some time but I'll get there

Top to toe in tailbacks
Oh, I got red lights all around
But soon there'll be the freeway, yeah"
07RmHXaYqBdUyfAESPZkRO,0.47,0.232,11,-15.662,1,0.192,0.871,0,0.104,0.552,201.258,159440,4,"Just hear those sleigh bells jingling,
Ring ting tingling too
Come on, it's lovely weather
For a sleigh ride together with you

Outside the snow is falling
And friends are calling ""yoo hoo"",
Come on, it's lovely weather
For a sleigh ride together with you.

Giddy up, giddy up, giddy up,
Let's go, Let's look at the show,
We're riding in a wonderland of snow.
Giddy up, giddy up, giddy up,
It's grand, Just holding your hand,
We're gliding along with a song
Of a wintry fairy land"
3nS9a01VvXHQriLqJYwRqG,0.825,0.458,0,-7.47,1,0.0577,0.114,0,0.102,0.161,145.115,197760,4,"Pull up with a stick, I pull up with a stick
I pull up with a pink toe, I'm whippin', she suckin' this dick
I put some diamonds on her toes, let that hoe know that I'm rich
We was used to pullin' kick doors (That money go for Myles)

I've been gettin' it since a toddler, I keep dollars on my head
Bein' a real one is my model, handle my problems, I ain't scared
I put Prada on my collar 'cause she proud of what I said
I'm a leader, I got 'em followin' my footsteps like the feds
I shoot like I'm Montana, chopper bullets make 'em shed, uh
Black on black new Phantom, in the backseat sippin' red, uh
Bitch, I'm from Atlanta where these hoes ride the dick like peg, yeah
Condo like the pharmacy, I got codeine in my fridge, pour up

My bro on a steamin' stove, cookin' crack like grits
Got this vibe on her tippy toes, strokin' her in a pent'
LA live, I'm stayin' at the Loews with this Hollywood bitch
Got a nine and a snubnose, can't wait to let it hit (Hit)

Pull up with a stick, I pull up with a stick
I pull up with a pink toe, I'm whippin', she suckin' this dick
I put some diamonds on her toes
Let that hoe know that I'm rich (Let that hoe know that I'm rich)
We was used to pullin' kick doors
You could still call it a lick (Lick)"
3IJYUaN3tx04S4TYyZHKoP,0.73,0.439,6,-9.864,0,0.0609,0.747,0,0.0988,0.615,130.09,147800,4,"I know a girl, a girl called Party
Party girl
I know she wants more than a party
Party girl
And she won't tell me her name
Oh no, not me

I know a boy, a boy called Trash
Trash Can
I know he does all that he can
Wham Bam"
2rxQMGVafnNaRaXlRMWPde,0.551,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,193200,4,"Her day starts with a coffee and ends with a wine
Takes forever gettin' ready so she's never on time for anything
When she gets that ""come get me"" look in her eyes
Well, it kinda scares me the way that she drives me wild
When she drives me wild

Beautiful, crazy, she can't help but amaze me
The way that she dances, ain't afraid to take chances
And wears her heart on her sleeve
Yeah, she's crazy but her crazy's beautiful to me"
1ko2lVN0vKGUl9zrU0qSlT,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,438493,4,"Just the two of us
We can make it
If we try
Just the two of us
Just the two of us
Just the two of us
Building castles
In the sky
Just the two of us
You and I

I met this filipinia
Named Rowena
Last name Miranda
She fell in love with me
Her love was just like cancer
Here's your answer
She was a nurse not a dancer
Stop the slander
It't time to end the propaganda
She left me in the streets
In the cold for weeks
Months turned to years
Dam man
We still didn't speak
I still love her
I still want her
I wanna touch her
But come to find out
She married another brother
He doesn't love her
He spends up all her cash
He cheats on her
He even beats her ass!
She's so sad
Because she can't shop for bags
It brings tears to hear eyes
Because she's hurt so bad
She laughs when she thinks about
The times we had
We both been through the storm
Tell me where we both went wrong?"
6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,216320,4,
78QR3Wp35dqAhFEc2qAGjE,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,145543,4,"Run that back, Turbo!

You can get the biggest Chanel bag in the store if you want it
I gave 'em the drip, they sucked it up, I got 'em on it
I bought a new Patek, I had the watch, so I two-toned 'em
Taking these drugs, I'm gon' be up until the morning
That ain't your car, you just a leaser, you don't own it
If I'm in the club, I got that fire when I'm performing
The backend just came in, in all hundreds
Vibes galore, cute shit, they all on us
I'm from Atlanta, where young niggas run shit
I know they hating on me, but I don't read comments
Whenever I tell her to come, she coming
Whenever it's smoke, we ain't running

Drip too hard, don't stand too close
You gon' fuck around and drown off this wave
Doing all these shows, I've been on the road
I don't care where I go, long as I get paid
Bad lil' vibe, she been on my mind
Soon as I get back, she getting slayed"
7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,181733,4,"I've been fuckin' hoes and poppin' pillies
Man, I feel just like a rockstar
All my brothers got that gas
And they always be smokin' like a Rasta
Fuckin' with me, call up on a Uzi
And show up, now them the shottas
When my homies pull up on your block
They make that thing go rrra-ta-ta-ta
Switch my whip, came back in black
I'm startin' sayin', ""Rest in peace to Bon Scott""
Close that door, we blowin' smoke
She ask me light a fire like I'm Morrison
Act a fool on stage
I prolly leave my fuckin' show in a cop car
Shit was legendary
Threw a TV out the window of the Montage
Cocaine on the table, liquor pourin', don't give a damn
Dude, your girlfriend is a groupie, she just tryna get in"
5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,147800,4,"I know a girl, a girl called Party
Party girl
I know she wants more than a party
Party girl
And she won't tell me her name
Oh no, not me

I know a boy, a boy called Trash
Trash Can
I know he does all that he can
Wham Bam"
22LAwLoDA5b4AaGSkg6bKW,0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,162547,4,
0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040,4,
7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,182200,4,"I didn't ask for a free ride
I only asked you to show me a real good time
I never asked for the rainfall
At least I showed up, you showed me nothing at all

It's coming down on me
Water like misery
It's coming down on me
I'm ready, rain on me

I'd rather be dry, but at least I'm alive
Rain on me, rain, rain
Rain on me, rain, rain
I'd rather be dry, but at least I'm alive
Rain on me, rain, rain
Rain on me

Rain on me
Mmm, oh yeah, baby
Rain on me

Living in a world where no one's innocent"
5v4GgrXPMghOnBBLmveLac,0.822,0.743,10,-4.772,0,0.28,0.016,0,0.127,0.636,84.459,242001,4,"Queen B, want no smoke with me (Okay)
Then turn this motherfucker up eight hundred degrees
My whole team eat, chef's kiss, she's a treat (Mwah)
Ooh, she so bougie, bougie, bon appétit

I'm a savage, attitude nasty
Talk big shit but my bank account match it
Hood, but I'm classy, rich, but I'm ratchet
Haters kept my name in they mouth, now they gaggin', ah, ah
Bougie, he say the way that thang move it's a movie
I told that boy, we gotta keep it low, leave me the room key
I done bled the block and now it's hot
Bitch, I'm Tunechi, a mood and I'm moody, ah

I'm a savage, yeah (Okay)
Classy, bougie, ratchet, yeah (Okay)
Sassy, moody, nasty, yeah (Hey, hey, nasty)
Acting stupid, what's happening? (Woah, woah)
Bitch, what's happening? (Woah, woah)

Bitch, I'm a savage, yeah (Okay)
Classy, bougie, ratchet, yeah (Okay)
Sassy, moody, nasty, huh (Nasty)
Acting stupid, what's happening?
Bitch, what's happening? (Ayy, ah)

Hips tick-tock when I dance (Dance)
On that Demon Time, she might start an OnlyFans (OnlyFans)
Big B and that B stand for bands
If you wanna see some real ass, baby, here's your chance
I say, left cheek, right cheek, drop it low, then swang (Swang)
Texas up in this thang, put you up on this game (Game)
IVY PARK on my frame (Frame)
Gang, gang, gang, gang (Gang)

If you don't jump to put jeans on
Baby, you don't feel my pain (Hol' up!)
Please don't get me hyped (I'm hype), write my name in ice (Ice)"
24Yi9hE78yPEbZ4kxyoXAI,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4,"Roses
I walked in the corner with the body screaming dolo
Never sold a bag but look like Pablo in a photo
This gon' make 'em feel the way like Tony killed Manolo
You already know though, you already know though
I walk in the corner with the money, on my finger
She might get it popping, I might wife her for the winter
I already know, already know, nigga roses
All I need is roses
Turn up baby, turn up, when I turn it on

(Ohm) Io vi chiedo pardon
(Ohm) Mica come i Benetton
(Ohm) Se il marito di Chiara Ferragni
(Ohm) Non vuole fare pezzi reggaeton
Quest'anno niente bagno ultima spiaggia (Salò)
Salvini non può più rubare ai poliziotti il pedalò
Niente trenino, Brigitte Bardot
Chissà se Totò userebbe Tik Tok
Senza testa l'uomo sopravvive pochi istanti
Eccezion fatta per Gasparri
Esco a prendere un po' d'aria come ha fatto Dell'Utri
Ma mi rinchiudo in casa appena sento due starnuti (Ecciù)
Hanno vietato i selfie, è inutile che discuti
A me gli esseri umani non mi sono mai piaciuti"
7eJMfftS33KTjuF7lTsMCx,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333,4,"Don't stay awake for too long
Don't go to bed
I'll make a cup of coffee for your head
I'll get you up and going out of bed

Don't stay awake for too long
Don't go to bed
I'll make a cup of coffee for your head
I'll get you up and going out of bed

I don't wanna fall asleep
I don't wanna pass away
I been thinking 'bout our future 'cause I'll never see them days
I don't know why this has happened
But I probably deserve it
I tried to do my best
But you know that I ain't perfect

I been praying for forgiveness
You've been praying for my health
When I leave this earth"
4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,10,-7.507,1,0.347,0.629,0,0.113,0.0397,122.947,220488,4,"Two-thirty, baby, won't you meet me by The Bean?
Too early, maybe later you can show me things
You know what it is, whenever I visit
Windy city, she blowin' me kisses, no
Thirty degrees, way too cold, so hold me tight
Will I see you at the show tonight?
Will I see you at the show tonight?
Ayy, truck to the plane, to the truck
Truck to the hotel lobby
Me, I go through underground garages
Presidential suite, on deposit
Elevator up to the room
Shower up and then we hit the club
Touchdown, gotta see what's up
Area code in my phone
What numbers do I still have?
Who do I know from the past?
Hit one, she say she got a man
Hit another one, it goes green
Must've changed phones on the team
'Member when you let me in between?
That was 2017
All good, Chubbs'll look around
Find one that seem my type
That my dawg and he know what I like
He done found me plenty in my life
Problem is, I meet a girl tonight"
4umIPjkehX1r7uhmGvXiSV,0.806,0.546,9,-6.637,1,0.0575,0.3,0,0.102,0.874,147.986,212867,4,
21jGcNKet2qwijlDFuPiPb,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,"Oh, oh, oh-oh
Oh, oh, oh-oh
Oh, oh, oh-oh, oh-oh, oh-oh

We couldn't turn around 'til we were upside down
I'll be the bad guy now, but no, I ain't too proud
I couldn't be there even when I try
You don't believe it, we do this every time

Seasons change and our love went cold
Feed the flame 'cause we can't let it go
Run away, but we're running in circles
Run away, run away
I dare you to do something
I'm waiting on you again, so I don't take the blame
Run away, but we're running in circles"
696DnlkuDOXcMAnKlTgXXK,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636,5,"You ain't gotta wear a dress tonight
Roxanne Roxanne Roxanne
Roxanne Roxanne Roxanne

You ain't go to work tonight
Roxanne Roxanne Roxanne
Roxanne Roxanne Roxanne

You don't have to put on a red light
You don't have to sell your body tonight
You don't have to put on a red light

You don't have to put on a dress tonight
We're just gonna party all night
We go just make love tonight
Roxanne Roxanne Roxanne Roxanne

You don't have to say I'll buy you tonight
It's go be me and you girl"
